0 7.888609e-31
1 7.888609e-29
2 3.904861e-27
3 1.275588e-25
4 3.093301e-24
5 5.939138e-23
6 9.403635e-22
7 1.262774e-20
8 1.467975e-19
9 1.500596e-18
10 1.365543e-17
11 1.117262e-16
12 8.286361e-16
13 5.609229e-15
14 3.485735e-14
15 1.998488e-13
16 1.061697e-12
17 5.246031e-12
18 2.419003e-11
19 1.043991e-10
20 4.228163e-10
21 1.610729e-09
22 5.783981e-09
23 1.961524e-08
24 6.293223e-08
25 1.913140e-07
26 5.518672e-07
27 1.512525e-06
28 3.943369e-06
29 9.790433e-06
30 2.317069e-05
31 5.232091e-05
32 1.128170e-04
33 2.324713e-04
34 4.581053e-04
35 8.638557e-04
36 1.559739e-03
37 2.697928e-03
38 4.472880e-03
39 7.110732e-03
40 1.084387e-02
41 1.586907e-02
42 2.229227e-02
43 3.006864e-02
44 3.895256e-02
45 4.847430e-02
46 5.795840e-02
47 6.659050e-02
48 7.352701e-02
49 7.802866e-02
50 7.958924e-02
51 7.802866e-02
52 7.352701e-02
53 6.659050e-02
54 5.795840e-02
55 4.847430e-02
56 3.895256e-02
57 3.006864e-02
58 2.229227e-02
59 1.586907e-02
60 1.084387e-02
61 7.110732e-03
62 4.472880e-03
63 2.697928e-03
64 1.559739e-03
65 8.638557e-04
66 4.581053e-04
67 2.324713e-04
68 1.128170e-04
69 5.232091e-05
70 2.317069e-05
71 9.790433e-06
72 3.943369e-06
73 1.512525e-06
74 5.518672e-07
75 1.913140e-07
76 6.293223e-08
77 1.961524e-08
78 5.783981e-09
79 1.610729e-09
80 4.228163e-10
81 1.043991e-10
82 2.419003e-11
83 5.246031e-12
84 1.061697e-12
85 1.998488e-13
86 3.485735e-14
87 5.609229e-15
88 8.286361e-16
89 1.117262e-16
90 1.365543e-17
91 1.500596e-18
92 1.467975e-19
93 1.262774e-20
94 9.403635e-22
95 5.939138e-23
96 3.093301e-24
97 1.275588e-25
98 3.904861e-27
99 7.888609e-29
100 7.888609e-31
